,"Active Status","Customer","Balance","Balance Total","Company","Mr./Ms./...","First Name","M.I.","Last Name","Primary Contact","Main Phone","Fax","Alt. Phone","Secondary Contact","Job Title","Main Email","Bill to 1","Bill to 2","Bill to 3","Bill to 4","Bill to 5","Ship to 1","Ship to 2","Ship to 3","Ship to 4","Ship to 5","Customer Type","Terms","Rep","Sales Tax Code","Tax item","Resale Num","Account No.","Credit Limit","Job Status","Job Type","Job Description","Start Date","Projected End","End Date"
,"Active","State Teachers Retirement System of Ohio:13-7355M1 Sugarloaf Distribution Center",3900.00,3900.00,,,,,,,,,,,,,"State Teachers Retirement System of Ohio","Mr. Stanton West","275 East Broad Street","Columbus, OH  43215-3771",,,,,,,,,,,,,,"",,,,,,
,"Active","State Teachers Retirement System of Ohio:13-7417M1 Sugarloaf Distribution Centers",3900.00,3900.00,,,,,,,,,,,,,"State Teachers Retirement System of Ohio","Mr. Stanton West","275 East Broad Street","Columbus, OH  43215-3771",,,,,,,,,,,,,,"",,,,,,
,"Active","Stearns Bank N.A",0.00,0.00,,,,,,,,,,,,,"Daniel J. Schumann","Stearns Bank N.A.","4140 Thielman Lane","St. Cloud, MN 56301",,,,,,,,,,,,,,"",,,,,,
,"Active","Stockbridge Capital Group",0.00,8700.00,,,,,,,,,,,,,"Mr. Brent Bill","Stockbridge Capital Group","3414 Peachtree Road, NE","Suite 452","Atlanta, GA 30326",,,,,,,,,,,,,"",,,,,,
,"Active","Stockbridge Capital Group:13-7312 Adventura Industrial Center FL",4200.00,4200.00,,,,,,,,,,,,,"Mr. Brent Bill","Stockbridge Capital Group","3414 Peachtree Road, NE","Suite 452","Atlanta, GA 30326",,,,,,,,,,,,,"",,,,,,
,"Active","Stockbridge Capital Group:13-7678 Lakes at Pembroke Pembroke Pines",4500.00,4500.00,,,,,,,,,,,,,"Stockbridge Capital Group","3414 Peachtree Road, NE","Suite 452","Atlanta, GA 30326",,,,,,,,,,,,,,"",,,,,,
,"Active","Stockbridge Capital Group:13-7792 Mesa View Plaza  & Patriots Plaza",0.00,0.00,,,,,,,,,,,,,"Mr. Brent Bill","Stockbridge Capital Group","3414 Peachtree Road, NE","Suite 452","Atlanta, GA 30326",,,,,,,,,,,,,"",,,,,,
,"Active","Stradling Yocca Carlson & Rauth",0.00,0.00,,,,,,,,,,,,,"Mr. Donald J. Hamman","Stradling Yocca Carlson & Rauth","680 Newport Center Drive","Suite 1600","Newport Beach, CA 92660",,,,,,,,,,,,,"",,,,,,
,"Active","Strongsville Board of Education",0.00,7092.09,,,,,,,,,,,,,"Strongsville Board of Education","C/O McGown, Markling & Whalen Co. L.P.A.","1894 North Cleveland-Massillion Road","Akron, OH 44333",,,,,,,,,,,,,,"",,,,,,
,"Active","Strongsville Board of Education:09-1363 JC Penney Department Store, OH",2500.00,2500.00,,,,,,,,,,,,,"Strongsville Board of Education","C/O McGown, Markling & Whalen Co. L.P.A.","1894 North Cleveland-Massillion Road","Akron, OH 44333",,,,,,,,,,,,,,"",,,,,,
,"Active","Strongsville Board of Education:09-1364 Dillard's Department Store, OH",2500.00,2500.00,,,,,,,,,,,,,"Strongsville Board of Education","C/O McGown, Markling & Whalen Co. L.P.A.","1894 North Cleveland-Massillion Road","Akron, OH 44333",,,,,,,,,,,,,,"",,,,,,
,"Active","Strongsville Board of Education:09-1796 JCPenney and Dillard's Dept.Store",2092.09,2092.09,,,,,,,,,,,,,"Strongsville Board of Education","C/O McGown, Markling & Whalen Co. L.P.A.","1894 North Cleveland-Massillion Road","Akron, OH 44333",,,,,,,,,,,,,,"",,,,,,
,"Active","Structured Development LLC",0.00,0.00,,,,,,,,,,,,,"Jeffery M. Berta","Sr. Director of Real Estate Development","Structured Development, LLC","211 N. Clinton Street, Suite 3S","Chicago, IL 60661",,,,,,,,,,,,,"",,,,,,
,"Active","Studley",0.00,0.00,,,,,,,,,,,,,"Mr. Steven Bates - Managing Director","Studley","3414 Peachtree Road","Atlanta, GA 30326",,,,,,,,,,,,,,"",,,,,,
,"Active","Sturgis Iron & Metal, Inc.",0.00,0.00,,,,,,,,,,,,,"Mr. Kevin Young","Chief Operating Officer","Sturgis Iron & Metal, Inc.","2160 South Centerville Road","Sturgis, MI 49091",,,,,,,,,,,,,"",,,,,,
,"Active","Suburban Bank",0.00,0.00,"Suburban Bank","Ms.","Carol",,"Meyer","Carol Meyer",,,,,,,"Ms. Carol Meyer","Suburban Bank","050 Butterfield Road","Elmhurst, IL 60102",,,,,,,,,,,,,,"",,,,,,
,"Active","Sumitomo Life Realty (NY), Inc.",0.00,0.00,"Sumitomo Life Realty (NY), Inc.","Ms.","Cynthia","R.","Alexander","Cynthia R. Alexander",,,,,,,"Ms. Cynthia R. Alexander","Sumitomo Life Realty (NY), Inc.","One Atlantic Center","1201 West Peachtree St., Ste. 5099","Atlanta, GA 30309",,,,,,,,,,,,,"",,,,,,
,"Active","Sung Park",0.00,0.00,,,,,,,,,,,,,"Sung Park","1242 University Avenue","Riverside, CA 92507",,,,,,,,,,,,,,,"",,,,,,
,"Active","SunTrust Bank",0.00,0.00,,,,,,,,,,,,,"Sandra Winter, MAI (JM)","SunTrust Bank","25 Park Place, 12th Floor","Atlanta, GA   30303",,,,,,,,,,,,,,"",,,,,,
,"Active","SunTrust Bank:12-6245 Proposed Pulix Center Rome GA",0.00,0.00,,,,,,,,,,,,,"Sandra Winter, MAI (JM)","SunTrust Bank","25 Park Place, 12th Floor","Atlanta, GA   30303",,,,,,,,,,,,,,"",,,,,,
,"Active","Sutherland",0.00,0.00,,,,,,,,,,,,,"Sutherland","Mr. John W. Benson - Partner","999 Peachtree Street NE","Atlanta, GA 30309",,,,,,,,,,,,,,"",,,,,,
,"Active","SVF ALARA Hedges Creek, LLC",0.00,0.00,,,,,,,,,,,,,"Albert Pura","SVF ALARA Hedges Creek, LLC","c/o American Realty Advisors","801 North Brand BLVD. Suite 800","Glendale, CA 91203",,,,,,,,,,,,,"",,,,,,
,"Active","SVF Gables, LLC",0.00,0.00,,,,,,,,,,,,,"SVF Gables, LLC","c/o American Realty Advisors","801 North Brand Blvd., Suite 800","Glendale, CA 91203",,,,,,,,,,,,,,"",,,,,,
,"Active","SVF Gables, LLC:12-2770M3 Alara Summerfield, Aurora, IL",0.00,0.00,,,,,,,,,,,,,"SVF Gables, LLC","c/o American Realty Advisors","801 North Brand Blvd., Suite 800","Glendale, CA 91203",,,,,,,,,,,,,,"",,,,,,
,"Active","SVF Harbour Pointe Mukilteo, LLC",0.00,0.00,,,,,,,,,,,,,"Mr. Stanley Iezman","SVF Harbour Pointe Mukilteo, LLC","c/o American Realty Blvd., Suite 800","Glendale, CA 91203",,,,,,,,,,,,,,"",,,,,,
,"Active","SVF Oak Road Walnut Creek Corporation",0.00,0.00,,,,,,,,,,,,,"SVF Oak Road Walnut Creek Corporation","c/o American Realty Advisors","801 North Brand Blvd., Suite 800","Glendale, CA 91203",,,,,,,,,,,,,,"",,,,,,
,"Active","Swedbank AB (publ)",0.00,0.00,,,,,,,,,,,,,"Mr. Fredrik Sjolander - Vice President","Swedbank AB (publ)","New York Branch","One Penn Plaza, 15th Floor","New York, New York 10119",,,,,,,,,,,,,"",,,,,,
,"Active","Target",0.00,0.00,,,,,,,,,,,,,"Brian D. Treber","Target","1000 Nicollet Mall, TPN12H","Minneapolis, MN 55403",,,,,,,,,,,,,,"",,,,,,
,"Active","Taurus of Chicago",0.00,0.00,"Taurus of Chicago","Mr.","Cristian",,"Galli","Cristian Galli",,,,,,,"Mr. Cristian Galli","Taurus of Chicago","11 N. Skokie Highway","Suite 207","Lake Bluff, IL  60044",,,,,,,,,,,,,"",,,,,,
,"Active","Taylor & Mathis, Inc.",0.00,0.00,,,,,,,,,,,,,"Mr. Frank Dolbow","Taylor & Mathis, Inc.","245 Town Park Drive","Suite 575","Kennesaw, GA 30144",,,,,,,,,,,,,"",,,,,,
,"Active","TD Bank, NA",0.00,0.00,,,,,,,,,,,,,"Luciana Areheart","TD Bank, NA","1501 Main Street","3rd Floor","Columbia, SC 29201",,,,,,,,,,,,,"",,,,,,
,"Active","TDI Real Estate Acquisitions, LLC",0.00,0.00,,,,,,,,,,,,,"Mr. Gus Villalba - Production Partner","TDI Real Estate Acquisitions, LLC","600 E. Las Colinas Boulevard","Suite 1800","Irving, TX 75039",,,,,,,,,,,,,"",,,,,,
,"Active","Teachers Insurance & Annuity Association",0.00,49850.00,"TIAA - CREF","Ms.","Shinn","C.","Back, MAI","Shinn C. Back, MAI","212-916-6048","212-916-6207",,,,,"James C. Feeney, MAI","Director - Appraisal Services","TIAA - CREF","8500 Andrew Carnegie Blvd.","Charlotte, NC 28262",,,,,,,,,"Non",,,,"",,,,,,
,"Active","Teachers Insurance & Annuity Association:13-2395Q1 Village Crossing Skokie IL",2500.00,2500.00,"TIAA - CREF","Ms.","Shinn","C.","Back, MAI",,,,,,,,"James C. Feeney, MAI","Director - Appraisal Services","TIAA - CREF","8500 Andrew Carnegie Blvd.","Charlotte, NC 28262",,,,,,,,,"Non",,,,"",,,,,,
,"Active","Teachers Insurance & Annuity Association:13-4718Q3 Glenridge Walk Apts Atlanta GA",1800.00,1800.00,"TIAA - CREF","Ms.","Shinn","C.","Back, MAI",,"212-916-6048","212-916-6207",,,,,"James C. Feeney, MAI","Director - Appraisal Services","TIAA - CREF","8500 Andrew Carnegie Blvd.","Charlotte, NC 28262",,,,,,,,,"Non",,,,"",,,,,,
,"Active","Teachers Insurance & Annuity Association:13-4719Q3 1050 Lenox Park Apts Atlanta GA",1800.00,1800.00,"TIAA - CREF","Ms.","Shinn","C.","Back, MAI",,"212-916-6048","212-916-6207",,,,,"James C. Feeney, MAI","Director - Appraisal Services","TIAA - CREF","8500 Andrew Carnegie Blvd.","Charlotte, NC 28262",,,,,,,,,"Non",,,,"",,,,,,
,"Active","Teachers Insurance & Annuity Association:13-6928Q3 Ontario Industrial Portfolio CA",5000.00,5000.00,"TIAA - CREF","Ms.","Shinn","C.","Back, MAI",,"212-916-6048","212-916-6207",,,,,"James C. Feeney, MAI","Director - Appraisal Services","TIAA - CREF","8500 Andrew Carnegie Blvd.","Charlotte, NC 28262",,,,,,,,,"Non",,,,"",,,,,,
,"Active","Teachers Insurance & Annuity Association:13-6929Q3 Cerritos Industrial Park CA",2250.00,2250.00,"TIAA - CREF","Ms.","Shinn","C.","Back, MAI",,"212-916-6048","212-916-6207",,,,,"James C. Feeney, MAI","Director - Appraisal Services","TIAA - CREF","8500 Andrew Carnegie Blvd.","Charlotte, NC 28262",,,,,,,,,"Non",,,,"",,,,,,
,"Active","Teachers Insurance & Annuity Association:13-6997Q4 RREEF American Industrial Port.",8500.00,8500.00,"TIAA - CREF","Ms.","Shinn","C.","Back, MAI",,"212-916-6048","212-916-6207",,,,,"James C. Feeney, MAI","Director - Appraisal Services","TIAA - CREF","8500 Andrew Carnegie Blvd.","Charlotte, NC 28262",,,,,,,,,"Non",,,,"",,,,,,
,"Active","Teachers Insurance & Annuity Association:13-7054Q3 DDR 6457",10300.00,10300.00,"TIAA - CREF","Ms.","Shinn","C.","Back, MAI",,"212-916-6048","212-916-6207",,,,,"James C. Feeney, MAI","Director - Appraisal Services","TIAA - CREF","8500 Andrew Carnegie Blvd.","Charlotte, NC 28262",,,,,,,,,"Non",,,,"",,,,,,
,"Active","Teachers Insurance & Annuity Association:13-7349Q3 3 Hutton Centre Santa Ana CA",3000.00,3000.00,"TIAA - CREF","Ms.","Shinn","C.","Back, MAI",,"212-916-6048","212-916-6207",,,,,"James C. Feeney, MAI","Director - Appraisal Services","TIAA - CREF","8500 Andrew Carnegie Blvd.","Charlotte, NC 28262",,,,,,,,,"Non",,,,"",,,,,,
,"Active","Teachers Insurance & Annuity Association:13-7891 Crow Atlanta Industrial Portfolio",14700.00,14700.00,"TIAA - CREF","Ms.","Shinn","C.","Back, MAI",,"212-916-6048","212-916-6207",,,,,"James C. Feeney, MAI","Director - Appraisal Services","TIAA - CREF","8500 Andrew Carnegie Blvd.","Charlotte, NC 28262",,,,,,,,,"Non",,,,"",,,,,,
,"Active","Tenet Healthcare Corporation",0.00,99850.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:10-2334 Lakewood Reg. Med. Ctr. MOB I, CA",0.00,0.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:10-2337 Twin Cities Comm. Hosp., CA",0.00,0.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:10-2696 7100 W 20th Avenue, FL",0.00,0.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:10-2896 4900 W. Oakland Park Blvd., FL",0.00,0.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:10-2897 4850 West Oakland Park Blvd., FL",0.00,0.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:10-2899 1411 N. Flagler Drive, WPB, FL",0.00,0.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:10-2901 1309 N. Flagler Drive, WPB, FL",0.00,0.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:10-2902 777 East 25th Street, Hialeah, FL",0.00,0.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:10-2907 7100 West 20th Avenue, FL",0.00,0.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:12-5844 Hahnemann University",0.00,0.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:12-6358 Midtown Imaging",4500.00,4500.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-6728 Atlanta Medical Center Smyna GA",3250.00,3250.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-6860 East Cooper Medical Center SC",3250.00,3250.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-6892 John F. Kennedy Memorial CA",6700.00,6700.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-6893 Desert Regional Medical CA",2600.00,2600.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-6894 MOB I & II Los Almitos CA",4500.00,4500.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-6895 Lakewood Regional Medical",2600.00,2600.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-6896 Placentia Linda Medical CA",2600.00,2600.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-6897 Centennial Medical Center TX",2600.00,2600.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-6898 Doctors Hospital of Dallas",4500.00,4500.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-7297 Space Within The Hospital NC",2600.00,2600.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-7309 Delta Medical Time Share Memphis",3250.00,3250.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-7310 St. Francis Memphis Hospital AR",3250.00,3250.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-7395 Los Alamitos Medical and Wellness",4200.00,4200.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-7397 Los Alamitos Total Care Pavilion",3250.00,3250.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-7479 El Paso Sierra 1 MOB (Tower) TX",4500.00,4500.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-7480 El Paso Sierra 2 MOB TX",4500.00,4500.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-7481 Doctor POB I Dallas TX",1500.00,1500.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-7552 AMC Garage Atlanta GA",2500.00,2500.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-7684 Huntsville Timeshare",3250.00,3250.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-7686 Buckley/Fenton Family Practice",3250.00,3250.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-7701 Helena Regional Medical Center AR",3250.00,3250.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-7702 Medical Office Building MemphisTN",3250.00,3250.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-7717 Atlantic Medical Center GA",5450.00,5450.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-7718 North Fulton Reginal Hospital GA",1500.00,1500.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-7719 South Fulton Medical Center GA",750.00,750.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-7720 Spalding Medical Center GA",750.00,750.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-7721 Des Peres Hospital Des Peres MO",750.00,750.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-7722 St. Christopher Hospital PA",1500.00,1500.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-7723 Halnemann University PA",3750.00,3750.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-7853 Brighton Timeshare FF&E",1250.00,1250.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-7854 Med Arts Episcopal Timeshare PA",3250.00,3250.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Healthcare Corporation:13-7855 Med Arts Episcopal",1250.00,1250.00,,,,,,,,,,,,,"Tenet Healthcare Corporation","1445 Ross Avenue, Suite 1400","Dallas, TX 75202","Mr. Nicholas Bonrepos","Vice President -  Real Estate Division",,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Practice Resources",0.00,42554.00,,,,,,,,,,,,,"Mr. David Sassano","Tenet Practice Resources","10847 Lockspring Drive","Dallas, TX 75218",,,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Practice Resources:13-7466 Dhesi Medical Office Houston TX",1438.00,1438.00,,,,,,,,,,,,,"Mr. David Sassano","Tenet Practice Resources","10847 Lockspring Drive","Dallas, TX 75218",,,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Practice Resources:13-7467 Imtiaz Medical Office Houston TX",1438.00,1438.00,,,,,,,,,,,,,"Mr. David Sassano","Tenet Practice Resources","10847 Lockspring Drive","Dallas, TX 75218",,,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Practice Resources:13-7468 Singla Medical Office Houston TX",1438.00,1438.00,,,,,,,,,,,,,"Mr. David Sassano","Tenet Practice Resources","10847 Lockspring Drive","Dallas, TX 75218",,,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Practice Resources:13-7469 Nelson & Alvarez Medical Office",1438.00,1438.00,,,,,,,,,,,,,"Mr. David Sassano","Tenet Practice Resources","10847 Lockspring Drive","Dallas, TX 75218",,,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Practice Resources:13-7475 Mui Medical Office Houston TX",1438.00,1438.00,,,,,,,,,,,,,"Mr. David Sassano","Tenet Practice Resources","10847 Lockspring Drive","Dallas, TX 75218",,,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Practice Resources:13-7476 Moore Medical Office Houston TX",1438.00,1438.00,,,,,,,,,,,,,"Mr. David Sassano","Tenet Practice Resources","10847 Lockspring Drive","Dallas, TX 75218",,,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Practice Resources:13-7477 Smith-Sham Medical Office  TX",1438.00,1438.00,,,,,,,,,,,,,"Mr. David Sassano","Tenet Practice Resources","10847 Lockspring Drive","Dallas, TX 75218",,,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Practice Resources:13-7478 Vivekananthan Medical Office",1438.00,1438.00,,,,,,,,,,,,,"Mr. David Sassano","Tenet Practice Resources","10847 Lockspring Drive","Dallas, TX 75218",,,,,,,,,,,,,,"",,,,,,
